2172,"So sad ,very sad ,God stand with your people"
2173,Am always  drained  when I think about this those are my people  auntie juliet  this people  know how much we loved them it's well!!!!
2174,I feel so sorry for you Agnes. Hope you out of this soon
2175,"Lynn may the Almighty God bless you,you are doin an extremely good job.Kudos to you Lynn.
May those soul rest in peace."
2176,I salute you Lynn
2177,This is the saddest story to encounter in my entire life 😢I wish it never happened
2178,May their souls rest in eternal peace.but do you remember your sisters told you before boarding the bus wanakutengemea they really trusted you with their lives the lord had a reason for all that
2179,You and your family are the strongest human beings l have ever seen l cried listening and watching your story and also knowing that you narrowly escape death too the good Lord will comfort you and your parents 🙏 ❤ 💔
2180,My heart still breaks when I recall this tragedy. May God grant this family a lot of peace 🙏
2181,Good advice Mr Mbuvi all to the glory of God
2182,God strengthen the entire family
2183,"I lost 3 family members in a span of one month  this year  and I cry almost every day since October.
I don't want to imagine what you are going through.
God of peace take care of this family."
2184,"Be strong my sister,Calamity will not come a second time.Always give thanks. 
There was a time i lost about 5 family members in a span of two months ,two same day,my father and my grandpa,i never thought i would  heal.
The word ""pole"" became poison to me,i didn't want to hear it."
2185,So sorry dr
2186,Same to me what about 11 so sad
2187,Take heart my dear.
2188,Hiyo harusi haingefanyika mo mo death
2189,Lyn only God can pay you for the good job you are doing.
2190,Pole sana Juliet God  will give you strength more than you can imagine. May the angels dwell in that home and may mother mary be a mother to those orphans.Keep strong
2191,You are a leader... May God strengthen you
2192,"No words can take away this pain, only God can comfort you and help you move onwards day by day. Our prayers go to you and your family 💝"
2193,"Juliet you are a strong woman,may God continue comforting you and parents and the entire mutua family."
2194,I am very sorry .May God comfort these families.
2195,May God comfort the entire family. I like the fact that your dad is not blaming himself . May your faith and trust in Jesus keep you all going. With my deepest condolences.✝️
2196,Death is one of the most difficult and painful experiences on earth 😭😭
2197,"There is a reason why you are alive Juliet,may GOD continue strengthening you and provide for the kids in JESUS MIGHTY NAME AMEN"
2198,"This is so sad...may God truly comfort you Juliet and your whole family...
May their soul rest in peace"
2199,Hello Lynn please can you tell me how I can get you please
2200,Watching from Seattle
2201,Sad sad sad may God grant this family strength 🕯
2202,Such a traumatizing occurrence that one will live with for the rest of their lives ... May their souls Rest in Eternal Peace
2203,May God strengthen the family members en 4give the deceased
2204,"This is so painful to watch
May God comfort this family and be the father and mother to the orphaned children 
I am curious to know if the two sons/brothers also perished"
2205,So sad l lost a love one by drowning he was 8 years old only God knows my pain 2 years ago 😭😭 my condolences to u and family members and friends watching from Jamaica 🇯🇲🇯🇲🇯🇲
2206,So sorry. May God give you more strength.
2207,May the lord give you strength. I pray that the soul of your departed 8 yr old child continue resting in peace🙏🏽
2208,Thank you for sharing this story with us. Keep covering such stories so that we can offer support to people who are in real need.
2209,"Oh God may you continue comforting this family and all others who lost their loved ones in the river Enziu,give them strength to overcome what they are going through."
2210,So heartbreaking...May God comfort  you & your  family
2211,"Surely can’t the Governor set a bursary aside for these kids?Meanwhile,I will do my part by sharing and donating.Shame on the government for leaving these vulnerable kids on their own!!!"
2212,"Shame on these fake politicians...
Even after the tragedy they don't think river Enziu is an urgent matter?"
2213,Shame on them again
2214,"Sorry dia, may almighty God strengthen your"
2215,Sad indeed 😢 so touching
2216,"So sad indeed, God takes only the best!"
2217,"Over 42,000 have watched this video. If we all chip in ksh 500, we can raise 21 million for those kids wasome mpaka uni and even masters. Let's come together as Kenyans for this family. Thanks Lynn for sharing the story."
2218,I agree with you we can chip something
2219,Let's do it we can!
2220,TRUE
2221,TRUE
2222,Good point
2223,So touching.
2224,😭😭😭God have mercy on those kids
2225,My sister you are one strong woman! I have 4 siblings I dont kmow what I would do if i lost them in a splash of a second ngai!! May God bless you & continue to give you strength and have peace to move on!
2226,May their souls continue resting in peace in jesus mighty name in jesus name and comfort you the mutua's
2227,We will support...May the Lord God on HIS THRONE heal you and your family the great loss we have witnessed in the Name of the Lord Jesus Christ.
2228,The level of negligence in this country is appalling. How can government sit by and watch as such a deathtrap claim lives year in year out.
2229,You can clearly see it was not safe!! RIP to the beautiful souls ❤️
2230,Poleni sana. God's strength and comfort be with you all. Condolences ❤️
2231,Ur strong mum.mungu akulinde na akupee nguvu  it's so 😥
2232,"Purely negligence by the government. I'm devasted with our African leaders, if only there was good infrastructure, a strong bridge, this would have been avoided at all costs."
2233,When I see those children  I feel  heavy  in my heart.
2234,So emotional God
2235,Parish church church church......kuzungusha pesa
2236,May their souls 🙏 🕊
2237,"So 4 weeks on The Government has done nothing on that bridge ,this is really serious."
2238,This is beyoud human comprehension of full bus drowning ...it is not normal and 33 people died...there is more than the physical we see...there are negative spiritual activities around that bridge...
2239,There is a bridge like that in Jamaica. I notice the number 33 and then she said 11 people  and at 16:34 she said it was like a farewell. Lynn seems very uncomfortable doing this interview. Something seems off with this interview.
2240,"@@emilligan781 the total was 33, but 11 were from her family.siblings and nieces etc"
2241,@@mianonjeri8038 thanks for clearing it up.
2242,@@emilligan781 you are welcome.
2243,So sad indeed RIP
2244,"Soo 😭 May God strength the family especially the mum, she appears so hurt....

Jehovah provider will come through for you 🙏🙏🙏"
2245,"It feels so SAD am lost of word's. Am watching this crying, l know it's really not easy but l pray the God we serve will do everything possibly."
2246,Oooh God please comfort them.
2247,"Loosing your beloved ones in unexpected way just being with them eating,laughing and dancing together most painful thing in life i lost my loved broo just this way and its not easy to forget may their souls rest in peace and May you  God protect those kids and keep smiles  in their life forever 🙏🙏🙏🙏"
2248,Sad sad sad
2249,So f#$Ken SAD oh my God!!!
2250,The pain of mum wooooiiii. God comfort her
2251,"I am DEEPLY sorry for your loss!
Very sad...
But God is the ultimate comforter!"
2252,May their beautiful souls rest in peace
2253,Can't watch this to the end.....the kids 😭😭😭😭
2254,May God comfort you and give you strength  and your family and also all those who lost their loved ones...and may he grand supernatural provision to the kids and every other person who was affected 🙏
2255,https://youtube.com/channel/UCrVyZH9Yn4TcyslMSMcaEMA
2256,"Whenever I see juliet,I shed tears😭😭may their soul rest in peace"
2257,"True,the trauma will torment her for so many days ahead."
2258,Waaaaah since morning just finished watching. It's such a sad story. May God locate this family in a special way
2259,May God comfort you 💓
2260,"Juliet you are a strong woman, Lynne na wana Lynn, cheza kama sisi to support this family. It's sad indeed."
2261,"My deepest condolences to your family. Jehovah the God in good and bad times will heal and lead this family in Jesus might name Amen. It is not who we elect as our leader because they all make false promises. As a nation, we have to pray that GOD will give us a leader that is aligned with GOD's word and will do that is righteous and justice for the citizen."
2262,So emotional 😭😭😭😭😭😭
2263,"Mary my sister my friend my best friend the pain is too much,,, Pesh anasema mum apigiwe Sim ukuje😭😭😭"
2264,May God give this young lady the strength to carry on
2265,So profoundly sorry. What pain. Condolences to the family. May God grant you all peace.
2266,"Hugs to this family, God please take over this family is in soo much pain...may the departed souls RIP"
2267,May their soul Rip
2268,💔💔💔💔
2269,"Poleni sanaa ..when lsaw it lcried too much,the kids are beautfull😇🙏🥰 blessings fromm p.mwikali Schmidt Germany"
2270,Wasn't easy to watch this
2271,"Hi Lin,nipeeni katoto kamoja niongeze kwa Hawa wangu"
2272,Oh no it's well ❤️❤️
2273,I watched this clip I was unable to forget the whole ordeal.
2274,May God Comfort and strengthen you dear❤️❤️
2275,"so sad indeed, take heart Juliet and the family, may their souls rest in internal peace"
2276,"Lynn Mungu azidi kukubariki sana kwa kujitolea kwako, na pia Mungu afungulie hio familia njia"
2277,"In everything we give thanks.
 May God interven  and bring joy and peace to you and your family."
2278,So traumatizing occurrence. May God strengthen this family..
2279,"Chances are that the contractor was fully paid for ""work completed"" to construct the bridge. Welcome to Kenya where nobody will be held accountable."
2280,I am rwandan living in Kenya for past 15 years that day I remember this incident I cried and now I am crying seeing this ladies losing 11 members of ur family it is not easy please God comfort her
2281,It isn't easy at all....peace of God continue reigning in your hearts
2282,Aki me sijui ata nimwambie Nini aki ..hee
2283,may God give the family strength
2284,"😥😥😥😥😥it is sad 
Am sorry"
2285,"I really feel her, I remain strong for my 3 nieces after their late mum last year, I thought of not coming back to gulf the 2nd time as a housemaid, but I have to as one of them is in class 8 now, I have to think more than my age, I started my YouTube channel just thinking of the bills I have to Carter for, may God give us strength"
2286,God bless your kind heart mum
2287,Be motivated mama
2288,May God bless you and give you strength
2289,It's well
2290,"May GOD see you through dear..stay strong,..BARAKA"
2291,"A government has the duty to protect it's citizens, whether county or National,God is control"
2292,They need psychological therapy and may we touched to help this family..this lady God be with you to lead you through this pain and the responsibility left with you
2293,"Oh Good Lord Jesus Christ please comfort the hearts of this family its heartbreaking the event that happened but Oh God please be close to their hearts, bind the wounds and shepherd them all the days of their lives.🙏❤🕊"
2294,"Sorry mummy and daddy,,,sorry Juliet,,,May God give u strength,,hold your hands,,May God open ways of providing for the kids in each and every thing,,never to lack,,may their souls continue to Rest In Peace"
2295,"A  very traumatic experience. 
May the Lord comfort the family"
2296,Kenya need to change the way they do things. How can you just let the bodies sit there knowing they aren't preserved in the name of getting their DNA? Why not let  the family take their loved ones to proper morgue and identify them from there. This family went through alot! May God heal them from their pain
2297,"In his name we trust, a route we all have to take. May there souls rest in eternal peace"
2298,"my gosh, i'm still shivering from watching this. i'm so traumatised. May God heal this family and comfort the aging parents. Too sad to watch."
2299,"Lynn....this is so sad 😭😭😭😭 i have Never cried this.. may God comfort Juliet and her family...God has a good reason for everything that happens....
God will be with her ....."
2300,Such a painful story. May God comfort the bereaved family
2301,Condolences to the family!  So heart wrenching to watch.  This should have been a joyful celebration?  Only God knows…😢😢
2302,May the almighty strengthen you and the family at large. May their souls rest in peace
2303,May God always continue to comfort n strengthen the bereaved families...
2304,Yes I Ho
2305,"LORD JESUS CHRIST have mercy, have mercy, have mercy, have mercy, on the souls of the dead.  And please comfort, comfort, comfort, comfort the living. Amen."
2306,"Lynn's journalism is a call ✅✅✅
You deserve all the awards in the world."
2307,Painful to watch 😭😭😭let their souls rest in peace🙏🙏
2308,Auntie Juliet ❤️❤️❤️
2309,What I can say here all these people need therapy and counseling . I know the pain coz once we were in kind of situation which even took my father  and left totally orphans
2310,"Sue the government for negligence. It may take years, but there must be compensation one day. Quite sad!"
2311,"A very sad thing to witness during a happy time. I’m wondering if the accident was the fault of the driver, or bad road at the river, did the driver loose control and was there a thorough investigation. Who is now legally responsible for the children? So much sadness and life loss why would your god allow these ppl to lose their lives, and leave their children?"
2312,"Our African leaders use our taxes and funds for their personal interests,,,care so less for Ts nationals....imagine this happening and it has been happening but nothing is being fixed,,I suggest people shld not use that route when it rains,"
2313,Aki this day was so paonful bt I remembered how job lost his children and all he had  .God will still stand with the family in jesus name
2314,Oh My God Lynn Ngugi you are now international with out boundaries keep it up good job
2315,This was painful death! Actually a tragedy! Heartfelt condolences from your african friends in 🇿🇦
2316,Thank you very much. God bless
2317,May God give Juliet strength and courage all through with other families who lost their lives Lynn i really appreciate your work
2318,Pole sana.....May God continue giving you and your family strength.....
2319,May God continue giving you strength 🙏🏾😍and you family too
2320,May their souls rest in peace😭😭😭😭😭
2321,It is the hardest interview I've had to watch the pain is unbearable I'm still in awe of how hard it is for this souls. May God remember them and more Grace to the parents and the sister. Shalom...
2322,😭😭😭😭😭
2323,God of Israel 😭😭😭😭😭😭😭
2324,"Omg😭😭😭😭😭😭😭😭😭😭May their souls Rest In Peace,,,so so sad"
2325,"It’s a sad story, mungu awakumbuke"
2326,"TLynn, i have at times  shed tears but this one. Oh no! She narrates how mum fetched water from the same river and cleaned their faces. No! No!  Tears are flowing. Be strong sister Juliet and Lynn"
2327,Pole sana. It's heart breaking
2328,The pain of a mother’s fairwel to her children. It was very painful 😢
2329,That broke my heart n i just felt like finding the mother for a tight hug.
2330,Sending my prayers 🙏
2331,So sad God is still with them and nay he comfort you and give you strength.
2332,This life aki yaani u are here smiling and the next minutes u are dead ?aki maisha ww
2333,"Pole pole sana .Kwa ayo yote mungu ndiye anajua,na atakubariki na watoto watasoma wote"
2334,We may not have the best of words to say to you Juliet & your family but I do pray that God comforts you & keeps you. This kind of pain is beyond us human beings😭😭😭
2335,"You are a strong woman, trust in God he will direct your path. No has to die to change the game."
2336,I feel so sad may God see you through i honestly feel sad.
2337,"Madam Julie Aki pole sana ,may God be with you  in this hard time"
2338,"So 😭😭,may they rest in peace ✌️✌️"
2339,"God will see them through
My heart goes out to them"
2340,The best thing to be done is build reliable bridges to prevent future occurrences.
2341,"It's so painful,,just one second every one is gone just like that may there soul rest in peace"
2342,"This is so painful, only God can heal such a pain.😭😭😭😭 praying for you dear sister Juliet and the entire family."
2343,God knows the WAY OUT
2344,This was so sad and painful! Parents should not bury  their children!
2345,May their souls rest in peace. Mama Charity Ngilu should be working on that bridge asap! We don't want to experience such a tragedy again. So sorry dear
2346,"Most saddening accident of the year surely 😢
Only God can comfort you. 
We pray He does 🙏"
2347,"Finally l get to watch that clip. Horrendous to say the least. Ooh God, have mercy!"
2348,We pray for their souls to continue resting in peace.
2349,Such a small bridge for a river this big? Our governments really need to do things differently. May their souls rest in peace.
2350,This story was devastating 😭😭. It's  painful to watch your people die and yet there is nothing you can do about it. May their souls rest in peace
2351,So sad indeed 😢
2352,"May be all this was sacrifice so that a person can get a seat of leadership or whatever else, its work of darkness sacrificing souls. People, turn to Jesus and accept him as your saviour because, no person who is not born again will enter heaven. Jesus tells Nicodemus in John 3:3 "" UNLESS you are born again, you CANNOT ENTER heaven"", Nicodemus marvels and wonder how that is possible but Jesus tells him, its the only way.  John 3:16 ""for God so loved the world that he gave his only begotten son that WHOSOEVER believes in him shall not PERISH BUT HAVE EVERLASTING LIFE"", so, the result of believing in Jesus or what shows that you have believed in him is accepting him as your Lord and saviour which is = born again. So, believing alone is not enough, even devil believes, difference is, are you born again?. After being born again, you get the fruits of the holy spirit i.e as per Galatians 5:22. So, you no longer live but Jesus lives in you cos ur born again so sinful nature is not in you. If you are born again, yours is Galatians 5:22, if you are just a christian and have the fruits in Galatians 5:19-21, then you are a candidate for hell fire. No confusion good people, being born again IS A MUST!"
2353,It seems strange.
2354,"let them rip,so bad"
2355,One of the painful interviews to watch😥😥Dear God as we start another year tommorow we ask for your protection and guidance 🙏give us wisdom too as we elect new leaders
2356,May God comfort this family.Its really sad😢
2357,So painful to loose all of your family at ones
2358,May God strengthen them 🙏
2359,"This is tough.Its not well but i pray for them.I know the Lord will be their best friend,He will wipe their tears.I cant imagine the pain guka na cucu are going through in their old age.Juliet too.We are not begging the Lord to be with them,i know He is with them already.The Bible says our thoughts and those of God are like heaven and earth,in His own ways He will make a way.The Lord will change their story,it could be slow but it will be sure."
2360,This was really extremely painful
2361,I watched the clip and that was an extremely traumatizing occurrence.
2362,"Where did you watch it from ,I wanna see also"
2363,This one I'm not strong enough to watch 😭😭.
2364,"Kitui leaders from governor,Mp,women rep and MCA shame on you.A simple bridge will cost next to nothing compared to the lives lost and families broken.Those deaths are upon your heads."
2365,Very true
2366,I watched the video and I was so heart broken . May God touch your family and friends and mend every broken heart in Jesus Might name of Nazareth Amen 🙏🙏🙏. Such a strong woman may God keep on giving you strength day and day .May  their souls rest in peace.
2367,Proud of Nau.... he's very strong  n accepting things happened with a reason ...
2368,"may God rememberr this family...this is 
heavy haki"
2369,"Prayers going up for this family, l can’t imagine the turmoil."
2370,The government should also help educate the kids  ❤
2371,I can't control myself from crying. This is so sad 😭😭😭
2372,Ooooohhh i feel her and i would like to support by sharing whatever i can get......i went through that we burried 5 pple during the supposed day of my marriage.....God has reason dear we wil support u juliet through thick n thin
2373,May God grant your mum and all of you guys the peace that surpasses all understanding  .. hugs and lots if love
2374,This was a very painfull one.
2375,Those kids are so vibrant you just feel like hugging all of them.
2376,I don't remember the last time l got emotional but this story left me speechless. I don't know how l could recover from that. May the Lord strengthen this family.
2377,"Ever since the bridge has been taking people s lifes
This is neflegemce..pole Sana"
2378,May their souls rest in peace. Be encouraged in the Lord my dear sister.
2379,"Miss Juliet,sorry for your loss.May God continue comforting you."
2380,"This is sad😭😭😭😭... Woooi... May God Carry you through it can't be well... But God is able to give you strength.... It's a painful shoe to fit, in... The devil is a liar... ."
2381,"this one of the toughest interview Lynn you have done, its painful for this lady and her family, My heart aches, I thank the parents for having brought up such a close knit family, God shall provide"
2382,"Sad,may their souls rest in peace"
2383,My sis may God continue giving you strength together with all your entire family for that a great lost..its unbelievable but lets leave everything to God...
2384,May the Lord strengthen this Family
2385,So sad and painfull 😭😭😭poleni sana kwa jamii may GOD give you more strength
2386,The politicians are busy eating the money from public coffers. What they don’t realise is all those lost lives are on them. It is a curse they will never recover from. Kenyan politicos think they are smart. Shock on them and their descendants. Better to die poor then have that blood money.
2387,"Lynn you are a very wise journalist. Your calling is divine and that's why you wear empathy in your heart to do the things you do. That opening line has indeed demonstrated the level of your attention to people's emotional and mental wellbeing. God bless and expand your work more into 2022.

My prayers goes out to this family."
2388,May God comfort this family.Jehovah God remember this family in a special way.
2389,Amen 🙏🏾
2390,🥺😪ooh No!the worst that happened 2021.. God will give you strength
2391,Sad story  may God give them strength
2392,Lynn. Stay strong as well. Janet surely you will not walk this journey alone with this children. Thank you 🙏🏾 for being their voice.
2393,Juliet🙏🏾
2394,The backs and blame is squarely on the government .
2395,Sad story..may God continue giving them strength 😭🙏🙏🙏
2396,I feel so deeply sorry for this family 😭May our good Lord comfort you. There's a reason as why you are alive Juliet. May God be with you. Take heart!
2397,"Amen, may the Lord comfort them all!"
2398,Our people please and please again let's VOTE wisely
2399,One of the hardest interviews I've watched this year.
2400,So sorry to you my friend.God will strengthen you.We shall support you where we can.You are a strong woman.God has a purpose for your life.
2401,"Aki,   pole  sana  dada  May  All c  RIP  🙏🙏🙏🙏🙏🙏🙏🙏"
2402,"Thanks Lynn for covering this.
May God comfort the family n may their souls rest in peace."
2403,Julliet I gut u in preyers may be u r destiny helper for those kinds twli vamwe mboyani
2404,May God provide
2405,"Am truly sadden by the whole story,  my sympathy to the whole family.I am questioning myself listening to the lady stating this river have been killing people over the year or should we say life time. What has the county leaders have been doing when they are elected by the people to help and support them in their county. The truth is leaders are employed by the people when you elected them and people should realise they are answerable to the people. This problem should be addressed, it ashamed still anything hasn't been done in that area after such incident. It shows lack of human values to the country."
2406,Is a very sad scene we saw but may the Almighty God continue giving them strength at this sad days of there  loved ones
2407,May God heal your heart dear
2408,"This pain is too much 💔. May God give you strength Juliet and the family,.May God provide for the kids"
2409,Lynn your doing a good job.. May God strengthen and heal the people left in this family. We will support them with the small that we got.
2410,"Poleni sana. This is just so soo sad, my condolences. What disturbs me though is that the bridge looks the same, no work done, nothing... Its just sad."
2411,Even commenting is really hard for me😢😢... sad God protect everyone and strengthened the family 11 aint a joke
2412,God is in control. 😭😭😭😭😭😭😭
2413,So painful story😭😭😭😭😭😭😭😭😭may their souls rest in piece
2414,"May God rest their souls in eternity, eternal rest grant unto them ooh Lord & let perpetual light shine upon them. May they rest in peace, amen!"
2415,God is in control may they rest in peace
2416,My condolences to your family.God is in control
2417,How the Parents are holding their wedding turns to terror. Those kids will be traumatized to live without Moms God make a way where we don’t see the way. Love you guys!!!
2418,"A very sad 😔  story 😢 
  May their souls rest in peace 😭"
2419,"Pole sana sis,May God see you through  and the whole family I'm sure God has something for you all  n also those brothers n sisters who did help thanks sis lynne 🙏"
2420,This is a very painful story ever. May God continue comforting your family and may the departed souls rest in peace
2421,Take heart darling may God comfort you
2422,May there souls rest in peace. Connected from saudia Arabia
2423,And then we wonder why people like Trump call us shit countries!!!
2424,This bridge should have been repaired like yesterday.may God remember this family
2425,"People should not always blame the government why close such a dangerous river, we have commonsense we need to use them.,the government can build a bridge but we need to be careful with the decision we take."
2426,"Infact its better to go longer route than risk this much. However, it has happened and we can only pray that God comfort the families."
2427,"I console with the family but still advice my people to avoid functions during rainy seasons and  whenever travelling to use different/separate  means ,not  all family members packing into one vehicle....remember we used to hear years back that the then living brothers of coca cola company who knew the ""formula "" never would board one plane for both,to avoid the untold story to unfold on the company should they die in a crash🤔."
2428,That's was very insensitive statements to the family you cannot cure death. The safest routes ever on Earth cause accidents.
2429,May God give u strength.This is very painful😭😭
2430,"I think my sister here needs a therapist too..she is going through a hard time I can feel that.may God help her through ,may our almighty God strengthen her for sure🙏 she is strong and I believe God will stand with her and her family..I come from the same area,it's heartbreaking."
2431,Remember Mtongwe Disaster!  May God empower our hearts for excellency in providing public service.
2432,Can't hold my tears let there soul rest in peace
2433,May God give you peace my dear sister
2434,Painful story. May God strengthen your family
2435,This is painful 😭😭 I remember i lost my son this year....I felt like giving up.... peace be with you
2436,Hugs mom
2437,"May God give you peace, it is well."
2438,Hugs hun pole sana 👄
2439,I lost my son  too 💔  last year.😢  The worst unforgettable pain. Anxiety has been  disturbing  me cause of trauma. The worst thing  that happened  in my life. I don't know  when I will ever heal.  May God give  you the strength 💪 and heal you 🙏
2440,Oh Jesus
2441,Sad story may they rest in peace.@ministry of education. This is a national disaster. What they can help do is scholarship for the kids and people in this families. Let's all come through. However small.
2442,This was a very difficult interview to watch. I watched the clips on TV and I think the whole nation is still traumatized! I pray for the families of all the victims that God may comfort them and grant them His peace 🙏🏿
2443,Poleeee kabisaa.
2444,I pray for the strength of these survivors. 😭😭😭🙏🏽❤🙏🏽
2445,"Cant hold my tears from rolling down...
Now i learn how precious lives are..love everyone around you for you dont know the day or the hour..
God help our govt to reason for those who are needy and poor"
2446,Thanks for your comforting comment.
2447,Aki so sad😪😪😪😪
2448,"May Jesus comfort, strengthen you & your family"
2449,May God comfort the family's and heal 🙏🙏
2450,"What kind of satanists force a grieving civilian to ""identify"" the decomposing bodies of their loved ones? Wickedness! A lot of these politicians will end up in hell for the misappropriation of public works funds. Smh"
2451,Kenyan government please
2452,YOUR ENGLISH SUBSTITLES FOR THIS EPISODE IS NOT WORKING EVEN WHEN IT'S ON.. PLEASE FIX IT.. SO WE CAN UNDERSTAND WHAT THE OLD PARENTS ARE SAYING
2453,"Dear Angel, English Captions are coming up shortly🙏"
2454,May their  souls continue resting in peace.
2455,It is well..take heart
2456,so sad pole to the family n God is in control
2457,May our good God strengthen & console you and may the souls of your loved ones rest in peace
2458,"What message do you have for the Mutua family?
You can reach them on 0726272232 (Juliet Mwongeli Mutua)
Paybill  8044723 Ac (your name)
To share your story, send a well detailed brief to lynnngugi4@gmail.com or lynnngugishow@gmail.com for consideration
Thank you so much for watching.
Let's come together and help this kids with their education🙏"
2459,Lynn I can support one kid can your pilz me with your number
2460,"@@doreenmakena6492 hello, please send me your number via lynnngugi4@gmail.com so we can exchange contact details"
2461,Condolences to Family and Friends  God will see you through.  Hold on to your precious memories.
2462,"So sad! May our heavenly father bless this family and may  peace, strength and comfort be with them.  Someone from the government has really failed them badly and their member of parliament should should be ashamed and should just hand in his resignation, pack in and go home!"
2463,Ooh nooo 😭😭😭😭Lynn you are amazing!! Aki you... May God bless you...
2464,I can't comment much 😢😢😢😢😢😧😧😧😧😧Sad indeed
2465,"May their souls rest in peace. 
There's one issue i think should be addressed, in ukambani they build their bridges just on the river literally. I happen to work on those sides and each time it rains am terrified to go to work because we just pass right on the river. Those bridges should be constructed high enough."
2466,May their souls rest well
2467,"The problem  is those who are given contract  messes up , poleni Sana"
2468,Good had to get you out of the vehicle for a reason
2469,So emotional 😢 may the living God see them through
2470,May the soul's watch over the family
2471,May their souls rest in peace.
2472,😭😭😭😭😭 we shall meet them in that beautiful shore 😭🙏🙏🙏
2473,😩😩😩😩this is a very painful story I pray for their strengths . There were no subtitles for this episode. I pressed cc so many times.
2474,May they rip...thank God ..my babydaddy was there but God rescued him...may they rip...may God heal the family
2475,"When did we start using the term ""babydaddy"" ? Its amazing this moral decline."
2476,"@@TakiSowa someone is giving thanks for their child’s father surviving such a tragedy and your here passing judgment, come on please take that moral compass to the government, they failed these people."
2477,@@lillyk254 am not passing judgement pls....ease up
2478,@@TakiSowa is it  new thing ????am less concerned with whatever your thinking about ....but my heart is full of thanks.....amnt concerned with your thinking.....go go...on
2479,@@lillyk254 indeed it broke my heart in pieces....but amthankful may lord be...praised ...and heal the family of deceased......
2480,May God light your path and guide you through this ordeal my dear.lots of hugs and love.It's not easy but God will be your strength and fortress. May God open doors for you to be able to support those angels.
2481,Soo 😢
2482,May their soul rest in peace and may the peace of God be with Juliet and the Mutua family. thanks Lynn for covering the story
2483,It's hard. Grace of God be sufficient
2484,"Poleni sana, God has a purpose for everything to happen though no one can fill the gap left.may their souls rest on peace"
2485,"Be strong in christ  sister, lets keep our faith we shall meet them in heaven"
2486,I watched the clip of that bus drowning and I couldn't stop screaming and crying...   So traumatizing... May the Lord comfort this family.
2487,The government needs to build a bridge there. It sounds like the river floods often
2488,The masks saved your life..Jesus has a reason.. May their souls RIP..it's painful but you r a strong woman..May those kids left never suffer..
2489,AMEN
2490,Amen
2491,"How itronic ,she went to retrieve something that has  been deemed a life saver( masks) and it ended up  TRULY SAVING HER LIFE.  God is surely good  she wassaved for exactly what she isdoing now.  God bless her, I will definately help as much as I can."
2492,Sad interview  Lyn but  Juliet take carage and strong  God has a reason for everything.
2493,Wah very sad indeed 😢😢😢😢may their souls rip
2494,Am heartbroken 😭😭...may our good Lord comfort them
2495,"I can't watch the whole of this story 😭😭😭this was so heartbreaking,my condolences to the families...God protect us always"
2496,This is so heart breaking but my on gift.i would give is just give this family.a shoulder to lean on n we cry 😢😭 together.God is there for u sis . Don't worry from now on the story will be changed.U r a living testimony hope will meet one day.U r In our prayers always ❤️❤️❤️❤️❤️
2497,To God we give Glory under all circumstances. Amen🙏🏽
2498,I have not even get any strength to finish this video but may God allow them to rest in peace and for her she is such a good gal but looking how she took care of her parents be strong bay gal everything happens with a reason
2499,God comfort this family. Shame on the Kitui County/Government and it's corrupt system. This should not have happened. That bridge should have been constructed and finished long ago instead of dozens of lives being lost.
2500,"So true, karma is real"
2501,"The worse memories she will be having while going home,may God give her and the other remaining family strength

And the leaders who were elected should be ashamed of themselves hoping next election God will guide the people to choose the right leaders"
2502,God  please take charge
2503,So sad..I look at this spiritually we need to pray over this river..It is a gate..I have cried watching this given I know how painful it is to bury your members the pain never goes away.The Kids will get educated to the highest level... that as Kenyans we shall ensure.God take control.
2504,"I tire of such attitudes. Nothing spiritual eh! There’s no bridge, build a bridge and if it continues come let us talk spiritual. I fear there’s no cure for irrationality in Africa. A flooded river with no bridge but that will it push us to demand better from our leaders.  I guess stating it’s spiritual is an easy fix because it only demands words against a non existent force. But if we won’t demand actions against our leaders because that requires real effort. I pity Kenyan children!!!"
2505,"As Mary said,it needs a bridge. There's nothing spiritual here.it keeps happening because its never fixed."
2506,"So sad, our heavenly father will give you more strength to cope with the situation"
2507,I feel the pain you are going through right now. 😭😭. It will never be the same again. But God is there for you.
2508,May their souls rest easy
2509,So Sorry ...May They Continue RIP
2510,May the Lord provide healing....
2511,My condolences to her and her family. May God continue to guide and comfort them. God will never forget her and her family and also You Lynn.
2512,It's too much Oh God. Jesus help us. Everyday is someone's last day let's stay prepared guys. May God continue to bring comfort to her and family.
2513,@ItsSandra by grace thanks for your wise words my heart was 💔 by someone very close to me  but have learnt to forgive as you said everyday is someone's last day🙏🙏🙏 may the Lord heal and watch over this family
2514,"I pray that God continue to heal you, forgiveness is a choice healing comes from God when we make that choice."
2515,May God come through for this family
2516,First I want to tell you Lynn that your a strong lady this is a a very had story to watch or listen may God bless you abandantly 🙏. My condolences to juliet family and also other family that lost their people on that river may God see you through 🤲 💔
2517,"May our Almighty GOD in heaven give straight to madam JULIET,how i wish i would be in a position to assist but GOD will shade all the tears.So painfull story indeed LYNN,but you have managed make her heal,plz lets unite as lynn ngugi family and give an helping hand to the family more so the kids need to go to school."
2518,"My condolences to Juliet's family, may their soul rest in perfect Peace, if we can contribute whatever one is blessed with for the sake of the children education we will have see the through school and beyond. My heart pains for Mutua's family"
